track_name,streams,artist_names,uri,source,peak_rank,rank,previous_rank,weeks_on_chart,bpm,key,mode,danceability%,positiveness%,energy%,acousticness%,instrumentalness%,liveness%,speechness%,clean_track_name,clean_artist_name,youtube_title,youtube_artist,publish_date,views,likes,video_url,youtube_source,clean_title_YT
With You,205632,"Twopee Southside, Jay Park",spotify:track:1hoCGkBx9zKYQXp50cg115,Thaitanium Entertainment,44,44,-1,4,100.0,D,Major,82,69,71,10,0,19,8,withyou,twopeesouthsidejaypark,NewJeans (뉴진스) 'Cool With You' Official MV (Performance ver.),HYBE LABELS,2023-07-20 15:00:02+00:00,28546681,389832,https://www.youtube.com/watch?v=kKsivrgoyDw,HYBE LABELS,newjeanscoolwithyouofficialmvperformancever
With you,2541349,"Jimin, HA SUNG WOON",spotify:track:2gzhQaCTeNgxpeB2TPllyY,"Genie Music Corporation, Stone Music Entertainment",1,1,-1,9,150.0,D#,Major,53,14,43,64,0,13,3,withyou,jiminhasungwoon,NewJeans (뉴진스) 'Cool With You' Official MV (Performance ver.),HYBE LABELS,2023-07-20 15:00:02+00:00,28546681,389832,https://www.youtube.com/watch?v=kKsivrgoyDw,HYBE LABELS,newjeanscoolwithyouofficialmvperformancever
Woman,3392485,Doja Cat,spotify:track:6Uj1ctrBOjOas8xZXGqKk4,Kemosabe Records/RCA Records,73,73,-1,45,108.0,F,Minor,82,88,76,11,0,12,9,woman,dojacat,"Halsey - I am not a woman, I'm a god",HalseyVEVO,2021-08-27 04:00:00+00:00,22675118,396067,https://www.youtube.com/watch?v=7Azv0G85lh8,HalseyVEVO,halseyiamnotawomanimagod
Wonder,1281554,Shawn Mendes,spotify:track:5KCbr5ndeby4y4ggthdiAb,Shawn Mendes LP4-5 PS/ Island,53,53,-1,15,140.0,C#,Minor,33,13,64,13,0,15,6,wonder,shawnmendes,THE TOYS - พูดไม่ออก (JUST WONDER) [Official MV],Whattheduck,2019-02-20 12:00:09+00:00,44929476,290986,https://www.youtube.com/watch?v=ieIRzixLvsE,Whattheduck,thetoysพูดไม่ออกjustwonderofficialmv
Work It,113408,NCT U,spotify:track:59ROWrMYu3Aze3zc2kRnJH,SM Entertainment,150,150,-1,2,123.0,G,Minor,79,49,87,1,0,12,5,workit,nctu,NCT U 엔시티 유 'Work It' MV,SMTOWN,2020-11-27 10:04:21+00:00,59859109,1628002,https://www.youtube.com/watch?v=Un7choIyl_g,SMTOWN,nctuworkitmv
Wow.,1660169,Post Malone,spotify:track:6MWtB6iiXyIwun0YzU6DFP,Republic Records,14,14,-1,33,100.0,B,Minor,83,39,54,14,0,10,21,wow,postmalone,"Post Malone - ""Wow."" (Official Music Video)",Post Malone,2019-03-20 03:14:17+00:00,344886910,2970441,https://www.youtube.com/watch?v=393C3pr2ioY,Post Malone,postmalonewowofficialmusicvideo
Wrecked,48528,Imagine Dragons,spotify:track:2d1MywHy6FwKdzxFuSJnwl,KIDinaKORNER/Interscope Records,138,138,-1,1,94.0,C,Minor,56,23,62,15,0,11,3,wrecked,imaginedragons,Imagine Dragons - Wrecked (Official Music Video),ImagineDragonsVEVO,2021-07-15 16:00:10+00:00,182236495,1201105,https://www.youtube.com/watch?v=Y2NkuFIlLEo,ImagineDragonsVEVO,imaginedragonswreckedofficialmusicvideo
Writing on the Wall (feat. Post Malone & Cardi B),85928,"French Montana, Rvssian, Post Malone, Cardi B",spotify:track:7x9nXsowok1JszkVztI5NI,Epic/Bad Boy Entertainment,185,185,-1,2,112.0,A,Minor,77,50,84,28,0,8,15,writingonthewallfeatpostmalonecardib,frenchmontanarvssianpostmalonecardib,"French Montana - Writing on the Wall (feat. Post Malone, Cardi B) | Need for Speed Heat OST",Original Soundtrack,2019-11-02 16:12:47+00:00,869279,10607,https://www.youtube.com/watch?v=NLxe8TOkllo,Original Soundtrack,frenchmontanawritingonthewallfeatpostmalonecardibneedforspeedheatost
XO (Only If You Say Yes),1712711,ENHYPEN,spotify:track:3RkSwrsIadAvqVtMp5yhaB,BELIFT LAB,14,14,-1,4,97.0,G#,Major,76,47,66,11,0,21,5,xoonlyifyousayyes,enhypen,ENHYPEN (엔하이픈) 'XO (Only If You Say Yes)' Official MV,HYBE LABELS,2024-07-12 03:55:08+00:00,41790513,1253242,https://www.youtube.com/watch?v=FPDYeRk2PO8,HYBE LABELS,enhypenxoonlyifyousayyesofficialmv
XOXO,532492,JEON SOMI,spotify:track:4r34Yi0eltsu1tp6z4lq3x,THEBLACKLABEL,65,65,-1,7,145.0,A,Major,70,53,61,7,0,13,3,xoxo,jeonsomi,GAVIN:D - สตรอเบอร์รี่ XOXO ft. PANTIPA.A (PROD.NINO),GAVIN:D,2019-01-10 14:35:40+00:00,2930727,39159,https://www.youtube.com/watch?v=VTtaXOFB8N4,GAVIN:D,gavindสตรอเบอร์รี่xoxoftpantipaaprodnino
Xoxo,203639,"GAVIN:D, PumPui",spotify:track:3n8AUZtPVqwgfWtXEBIOKG,Gavin D,34,34,-1,4,90.0,C#,Major,77,67,68,44,0,12,9,xoxo,gavindpumpui,GAVIN:D - สตรอเบอร์รี่ XOXO ft. PANTIPA.A (PROD.NINO),GAVIN:D,2019-01-10 14:35:40+00:00,2930727,39159,https://www.youtube.com/watch?v=VTtaXOFB8N4,GAVIN:D,gavindสตรอเบอร์รี่xoxoftpantipaaprodnino
YUKON (INTERLUDE),89251,Joji,spotify:track:5IPl8JpkbtSH1mdyq5ctSx,88rising Music,172,172,-1,1,82.0,F#,Minor,74,8,70,41,5,40,7,yukoninterlude,joji,Joji - YUKON (INTERLUDE) [Official Video],Joji,2022-08-26 04:00:30+00:00,12828447,392675,https://www.youtube.com/watch?v=llFdrwnBwLE,Joji,jojiyukoninterludeofficialvideo
Yeah Yeah Yeah,2396143,BLACKPINK,spotify:track:5y4WmuvFX1t3NdSId0MFOh,YG Entertainment,8,8,-1,11,124.0,C#,Minor,72,67,58,0,0,6,3,yeahyeahyeah,blackpink,BLACKPINK - ‘Yeah Yeah Yeah’ (Official Audio),BLACKPINK,2022-09-21 12:01:09+00:00,21758587,452567,https://www.youtube.com/watch?v=wQTjv-Xo1gY,BLACKPINK,blackpinkyeahyeahyeahofficialaudio
Yellow,452853,Coldplay,spotify:track:3AJwUDP919kvQ9QcozQPxg,Parlophone UK,108,108,-1,3,173.0,B,Major,43,28,66,0,0,23,3,yellow,coldplay,[THAI SUB] Love & War - Yellow Claw (G-Funk Remix) ft. Yade Lauren (แปลไทย),Pink Champagne,2021-09-28 13:09:33+00:00,2017504,46142,https://www.youtube.com/watch?v=MTljeQ7SbtE,Pink Champagne,thaisublovewaryellowclawgfunkremixftyadelaurenแปลไทย
Yellow Hearts,43464,Ant Saunders,spotify:track:2W4yABdLc4Jnds67Poi5Nl,Arista Records,186,186,-1,1,129.0,G,Major,87,70,44,18,0,7,7,yellowhearts,antsaunders,Ant Saunders - Yellow Hearts (Lyrics),Unique Vibes,2019-11-09 14:48:52+00:00,116555210,1006376,https://www.youtube.com/watch?v=bzd4n1OEML4,Unique Vibes,antsaundersyellowheartslyrics
Yellow Leaf,172539,Jeff Satur,spotify:track:2umfwjHoIPrth4vs1fEQv4,WM/Thailand,193,193,-1,1,119.0,E,Major,50,22,23,80,0,11,4,yellowleaf,jeffsatur,Jeff Satur - ส่วนน้อย (Yellow Leaf)【Official Music Video】,Jeff Satur,2024-02-08 10:00:10+00:00,9367228,116469,https://www.youtube.com/watch?v=RXGmYC1U7ms,Jeff Satur,jeffsaturส่วนน้อยyellowleafofficialmusicvideo
Yes or No,6254740,Jung Kook,spotify:track:2gkVEnpahpE3bQuvGuCpAV,BIGHIT MUSIC,9,9,-1,23,84.0,C#,Major,67,88,84,18,0,7,9,yesorno,jungkook,Yes or No,Jung Kook - Topic,2023-11-03 04:00:36+00:00,60424484,678628,https://www.youtube.com/watch?v=uOFIcm-L0po,Jung Kook - Topic,yesorno
Yet To Come,8726133,BTS,spotify:track:10SRMwb9EuVS1K9rYsBfHQ,BIGHIT MUSIC,1,1,-1,35,172.0,C#,Major,56,68,88,4,0,33,19,yettocome,bts,BTS (방탄소년단) 'Yet To Come (The Most Beautiful Moment)' Official MV,HYBE LABELS,2022-06-10 03:59:38+00:00,213111369,10879730,https://www.youtube.com/watch?v=kXpOEzNZ8hQ,HYBE LABELS,btsyettocomethemostbeautifulmomentofficialmv
Yet To Come (Hyundai Ver.),263106,BTS,spotify:track:4ncTUgTfUV3wrjTPzKvn01,BIGHIT MUSIC,37,37,-1,1,86.0,C#,Major,51,44,84,8,0,9,6,yettocomehyundaiver,bts,Goal of the Century x BTS | Yet To Come (Hyundai Ver.) Official Music Video,HyundaiWorldwide,2022-09-23 08:59:15+00:00,43153370,889072,https://www.youtube.com/watch?v=mPrN7yqr2DU,HyundaiWorldwide,goalofthecenturyxbtsyettocomehyundaiverofficialmusicvideo
You & Me,9395003,JENNIE,spotify:track:6gcuJpHu0Ey30D5WR76y98,YG Entertainment,9,9,-1,26,112.0,A,Major,79,57,57,1,0,9,6,youme,jennie,"The Chainsmokers - Do You Mean (Lyric Video) ft. Ty Dolla $ign, bülow",ChainsmokersVEVO,2019-04-26 14:00:06+00:00,16585647,251388,https://www.youtube.com/watch?v=p_vSh1DUsD4,ChainsmokersVEVO,thechainsmokersdoyoumeanlyricvideofttydollaignblow
You & Me (Coachella ver.),2583383,JENNIE,spotify:track:0Vz146N2GxkVJw4kSGXrNi,YG Entertainment,10,10,-1,7,112.0,A,Major,75,62,65,1,0,24,6,youmecoachellaver,jennie,JENNIE - You & Me (Coachella ver.) (Official Audio),BLACKPINK,2023-10-06 07:00:06+00:00,28207264,549244,https://www.youtube.com/watch?v=3yILnlnIqyU,BLACKPINK,jennieyoumecoachellaverofficialaudio
You (Prod. SUGA of BTS),101557,ØMI,spotify:track:4rF72sAKXnQ2t2Q5aZlreW,CDL entertainment,156,156,-1,2,136.0,G#,Major,68,48,52,4,0,8,5,youprodsugaofbts,mi,ØMI - You (Prod. SUGA of BTS) -Official Music Video-,ØMI,2021-10-14 15:00:10+00:00,8009893,953856,https://www.youtube.com/watch?v=FzmTv0GDaBk,ØMI,miyouprodsugaofbtsofficialmusicvideo
You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),186875,"Taylor Swift, Maren Morris",spotify:track:5pcjystBtalYeqaiXCcgEY,Taylor Swift,95,95,-1,3,143.0,D,Major,60,44,49,82,0,10,4,youallovermefeatmarenmorristaylorsversionfromthevault,taylorswiftmarenmorris,Taylor Swift - You All Over Me (feat. Maren Morris) (Taylor's Version) (From The Vault),Taytay Swifties,2023-09-18 16:00:14+00:00,87,2,https://www.youtube.com/watch?v=AVoc-Jdt77M,Taytay Swifties,taylorswiftyouallovermefeatmarenmorristaylorsversionfromthevault
You Calling My Name,699284,GOT7,spotify:track:6f4wghlwYWGLqGEIKc6HDQ,Republic Records - JYP Entertainment,52,52,-1,11,111.0,C,Minor,81,51,67,9,0,9,6,youcallingmyname,got7,"GOT7 ""니가 부르는 나의 이름(You Calling My Name)"" M/V",JYP Entertainment,2019-11-04 09:00:00+00:00,138375533,2495238,https://www.youtube.com/watch?v=xQI9oZEY-B0,JYP Entertainment,got7youcallingmynamemv
You Got It,187262,Vedo,spotify:track:4lsHZ92XCFOQfzJFBTluk8,New Wav Music Group / Island Prolific / EMPIRE,161,161,-1,4,122.0,F,Major,76,39,43,14,0,12,19,yougotit,vedo,VEDO - You Got It (Lyrics) | it's time to boss up fix your credit girl get at it,TikTokTunes,2020-08-26 17:13:08+00:00,173097333,1206221,https://www.youtube.com/watch?v=9UnLLv5IaTM,TikTokTunes,vedoyougotitlyricsitstimetobossupfixyourcreditgirlgetatit
You Need To Calm Down,1434490,Taylor Swift,spotify:track:29fRTIKsJhLUJoldM89GZS,Taylor Swift,4,4,-1,16,95.0,D,Major,77,71,67,1,0,6,6,youneedtocalmdown,taylorswift,Taylor Swift - You Need To Calm Down,TaylorSwiftVEVO,2019-06-17 12:13:12+00:00,358787949,4767059,https://www.youtube.com/watch?v=Dkk9gvTmCXY,TaylorSwiftVEVO,taylorswiftyouneedtocalmdown
You Never Know,1198377,BLACKPINK,spotify:track:39kzWAiVPpycdMpr745oPj,YG Entertainment,11,11,-1,9,144.0,F,Major,48,32,44,24,0,12,5,youneverknow,blackpink,BLACKPINK You Never Know Lyrics (Color Coded Lyrics),Jaeguchi,2020-10-04 05:44:16+00:00,16227651,233941,https://www.youtube.com/watch?v=Q9rEE-6Tafo,Jaeguchi,blackpinkyouneverknowlyricscolorcodedlyrics
You Right,2925795,"Doja Cat, The Weeknd",spotify:track:0k4d5YPDr1r7FX77VdqWez,Kemosabe Records/RCA Records,54,54,-1,39,129.0,G#,Major,83,44,62,2,0,8,6,youright,dojacattheweeknd,"Doja Cat, The Weeknd - You Right (Official Video)",dojacatVEVO,2021-06-25 04:00:10+00:00,331342199,3365008,https://www.youtube.com/watch?v=JXgV1rXUoME,dojacatVEVO,dojacattheweekndyourightofficialvideo
You are my everything - From รักฉุดใจนายฉุกเฉิน,3024923,Billkin,spotify:track:0zEDOBB1fHaAR0YBBIusQQ,Nadao Music,11,11,-1,25,76.0,F#,Major,44,17,27,58,0,11,3,youaremyeverythingfromรักฉุดใจนายฉุกเฉิน,billkin,You are my everything (From รักฉุดใจนายฉุกเฉิน),Billkin - Topic,2021-07-31 17:01:01+00:00,1041598,4110,https://www.youtube.com/watch?v=XCjnfvvu7Vc,Billkin - Topic,youaremyeverythingfromรักฉุดใจนายฉุกเฉิน
You can't sit with us,43601,SUNMI,spotify:track:4aS8OY1JsRSBKGfnAkIOZH,Abyss Company,185,185,-1,1,145.0,D,Minor,61,47,76,4,0,17,4,youcantsitwithus,sunmi,선미 (SUNMI) 'You can't sit with us' MV,선미 SUNMI,2021-08-06 09:00:04+00:00,61217876,879176,https://www.youtube.com/watch?v=V0wInr_xATk,선미 SUNMI,sunmiyoucantsitwithusmv
You make Me,156876,DAY6,spotify:track:3Y4SnP9NDIjEj69mMY4NVp,Republic Records - DAY6,105,105,-1,3,101.0,F#,Minor,65,38,62,34,0,13,3,youmakeme,day6,"DAY6 ""You make Me"" M/V",JYP Entertainment,2021-04-19 08:59:58+00:00,13168780,643270,https://www.youtube.com/watch?v=HwcCBnfhsR4,JYP Entertainment,day6youmakememv
You should be sad,686530,Halsey,spotify:track:7lidXGPXPYLNThITAOTlkK,Capitol Records,60,60,-1,10,111.0,D,Major,59,32,58,14,0,11,3,youshouldbesad,halsey,Halsey - You should be sad,HalseyVEVO,2020-01-10 05:00:12+00:00,179502347,1708809,https://www.youtube.com/watch?v=8nBFqZppIF0,HalseyVEVO,halseyyoushouldbesad
"You're On Your Own, Kid",438036,Taylor Swift,spotify:track:4D7BCuvgdJlYvlX5WlN54t,Taylor Swift,49,49,-1,3,120.0,D,Major,70,38,40,40,0,12,7,youreonyourownkid,taylorswift,"Taylor Swift - You're On Your Own, Kid (Official Lyric Video)",TaylorSwiftVEVO,2022-10-22 00:00:11+00:00,49996382,381905,https://www.youtube.com/watch?v=7Gbg6Z70J7E,TaylorSwiftVEVO,taylorswiftyoureonyourownkidofficiallyricvideo
Your Man,62665,Joji,spotify:track:6Vgtvd7I5yopJdBuxqjBd2,88rising Music,152,152,-1,1,118.0,G,Major,78,5,82,62,16,18,10,yourman,joji,Joji - Your Man (Official Video),88rising,2020-09-25 14:00:11+00:00,20011906,406396,https://www.youtube.com/watch?v=RrtkU7i0qD8,88rising,jojiyourmanofficialvideo
Your Power,597577,Billie Eilish,spotify:track:5qNh5WtzMbfpSj2jLlBkoD,Darkroom/Interscope Records,37,37,-1,5,130.0,A,Minor,63,21,28,93,0,23,8,yourpower,billieeilish,Billie Eilish - Your Power (Official Music Video),BillieEilishVEVO,2021-04-29 16:00:33+00:00,145694797,3907568,https://www.youtube.com/watch?v=fzeWc3zh01g,BillieEilishVEVO,billieeilishyourpowerofficialmusicvideo
Your World,202879,Mark Tuan,spotify:track:5gySNmBBmI1oQQoW6aPv5O,DREAMERS N ACHIEVERS,98,98,-1,1,95.0,G#,Minor,81,73,65,22,0,9,3,yourworld,marktuan,Mark Tuan - Your World (Official Music Video),Mark Tuan,2023-09-29 04:00:34+00:00,3515918,80733,https://www.youtube.com/watch?v=j56iINI7We8,Mark Tuan,marktuanyourworldofficialmusicvideo
Your eyes tell,290825,BTS,spotify:track:3TZ7NHkMT82AhwuYsd00Hz,Universal Music LLC,105,105,-1,5,140.0,A,Minor,45,26,49,28,0,7,3,youreyestell,bts,Your eyes tell,BTS - Topic,2020-07-14 15:01:00+00:00,55443329,1875309,https://www.youtube.com/watch?v=KVAt8jwUobI,BTS - Topic,youreyestell
Yours Ever,15651556,"Cocktail, Q Flure",spotify:track:6BN3iFjclJ4teGlmB3fFvo,GMM Music Public Company Limited,4,4,-1,14,92.0,D#,Major,61,78,88,4,0,26,3,yoursever,cocktailqflure,Yours Ever - COCKTAIL Feat. Q Flure |Official MV|,GeneLab,2024-10-03 11:00:02+00:00,70741591,284651,https://www.youtube.com/watch?v=o0U6OLenJyw,GeneLab,yoursevercocktailfeatqflureofficialmv
You’re Losing Me (From The Vault),213491,Taylor Swift,spotify:track:3CWq0pAKKTWb0K4yiglDc4,Taylor Swift,111,111,-1,1,103.0,C,Major,75,20,39,53,0,11,5,yourelosingmefromthevault,taylorswift,Taylor Swift - You're Losing Me (From The Vault),Taylor Swift,2023-11-29 13:00:47+00:00,27483815,373022,https://www.youtube.com/watch?v=pQq9eP5OFhw,Taylor Swift,taylorswiftyourelosingmefromthevault
Yummy,5870815,Justin Bieber,spotify:track:41L3O37CECZt3N7ziG2z7l,RBMG/Def Jam,2,2,-1,36,146.0,A,Minor,69,49,51,37,0,12,9,yummy,justinbieber,Justin Bieber - Yummy (Official Video),JustinBieberVEVO,2020-01-04 17:00:11+00:00,806447122,12274673,https://www.youtube.com/watch?v=8EJ3zbKTWQ8,JustinBieberVEVO,justinbieberyummyofficialvideo
Yun (with Erykah Badu),162157,"RM, Erykah Badu",spotify:track:40xpKrnumGPEvHcw1kuL9R,BIGHIT MUSIC,86,86,-1,1,85.0,C,Minor,48,62,70,43,0,16,28,yunwitherykahbadu,rmerykahbadu,Yun (with Erykah Badu),RM - Topic,2022-12-02 05:05:30+00:00,5784962,270172,https://www.youtube.com/watch?v=nCCkPnkdgOM,RM - Topic,yunwitherykahbadu
ZOO,699448,"TAEYONG, JENO, HENDERY, YANGYANG, GISELLE",spotify:track:7eVu7FI02cTicLEgVtUvwF,SM Entertainment,94,94,-1,10,123.0,A,Major,82,63,92,13,0,6,16,zoo,taeyongjenohenderyyangyanggiselle,존박(John Park) - I'm Always by Your Side (빈센조 OST) Vincenzo OST Part 6 [FMV],FREE DUK 프리덕,2021-04-27 08:08:54+00:00,2136245,33881,https://www.youtube.com/watch?v=ipCb7FyRll0,FREE DUK 프리덕,johnparkimalwaysbyyoursideostvincenzoostpart6fmv
ZOOM,1116342,Jessi,spotify:track:4IaxDf2FixiQXq0mW7key9,P NATION,54,54,-1,11,100.0,F#,Major,87,46,60,1,0,13,16,zoom,jessi,Jessi (제시) - 'ZOOM' MV,Jessi,2022-04-13 09:00:07+00:00,220674513,3741777,https://www.youtube.com/watch?v=6j928wBZ_Bo,Jessi,jessizoommv
ZZZ,36970,Ben Bizzy,spotify:track:0Wo2LdP938emjHjvrEmOlM,Yupp! Entertainment,129,129,-1,1,130.0,F,Minor,86,48,60,28,0,7,5,zzz,benbizzy,BEN BIZZY - ZZZ (Official Music Video) / Prod. by TSURREAL | YUPP!,YUPP!,2019-05-30 12:58:46+00:00,3496449,35845,https://www.youtube.com/watch?v=malWPmvndkc,YUPP!,benbizzyzzzofficialmusicvideoprodbytsurrealyupp
Zero,557887,NewJeans,spotify:track:5LMoKDVzW2kDneNu2UbspP,ADOR,64,64,-1,3,172.0,C#,Minor,70,58,65,31,0,12,17,zero,newjeans,BTS (방탄소년단) - 00:00 (Zero O'Clock) 교차편집 (Stage Mix),ctc0128,2022-01-01 13:30:04+00:00,51588238,484396,https://www.youtube.com/watch?v=KXvwqtinibk,ctc0128,bts0000zerooclockstagemix
Zimzalabim,1396482,Red Velvet,spotify:track:0GUbhhI5fRx7BlqlqlhjuB,SM Entertainment,2,2,-1,20,128.0,F,Minor,68,53,88,0,0,34,18,zimzalabim,redvelvet,Red Velvet 레드벨벳 '짐살라빔 (Zimzalabim)' MV,SMTOWN,2019-06-19 08:58:47+00:00,106379564,2854405,https://www.youtube.com/watch?v=YBnGBb1wg98,SMTOWN,redvelvetzimzalabimmv
Zombie,543528,DAY6,spotify:track:4s0dJmVknlUl7V6oK3puzZ,Republic Records - DAY6,47,47,-1,7,122.0,C,Major,79,53,54,1,0,8,4,zombie,day6,"DAY6 ""Zombie"" M/V",JYP Entertainment,2020-05-11 08:59:52+00:00,20903831,1076479,https://www.youtube.com/watch?v=k8gx-C7GCGU,JYP Entertainment,day6zombiemv
Zombie (English Ver.),64357,DAY6,spotify:track:3h34cQPPddk4x9cluPIAvv,Republic Records - DAY6,111,111,-1,1,122.0,C,Major,79,58,53,1,0,12,4,zombieenglishver,day6,"DAY6 ""Zombie (English Ver.)"" Lyric Video",DAY6,2020-05-21 08:59:53+00:00,14386224,472677,https://www.youtube.com/watch?v=WehhSc1knYY,DAY6,day6zombieenglishverlyricvideo
_WORLD,69987,SEVENTEEN,spotify:track:3QwiidVHfeE9y5jl4n2MTC,PLEDIS Entertainment,191,191,-1,1,111.0,D,Minor,71,79,81,31,0,9,5,world,seventeen,A Brand New Day (BTS World Original Soundtrack) (Pt. 2),BTS - Topic,2023-07-01 04:04:05+00:00,1568857,53849,https://www.youtube.com/watch?v=FQ24AlLkzCc,BTS - Topic,abrandnewdaybtsworldoriginalsoundtrackpt2
abcdefu,5101246,GAYLE,spotify:track:4fouWK6XVHhzl78KzQ1UjL,Atlantic/Arthouse Records,10,10,-1,30,122.0,E,Major,70,42,54,30,0,37,5,abcdefu,gayle,GAYLE - abcdefu (Official Music Video),GAYLE,2021-08-13 15:00:41+00:00,265815847,3591244,https://www.youtube.com/watch?v=NaFd8ucHLuo,GAYLE,gayleabcdefuofficialmusicvideo
about YOU,253122,BamBam,spotify:track:4oJYQsSAYxt1a3igYU10IX,Abyss Company,160,160,-1,2,133.0,C,Minor,76,57,72,13,0,8,12,aboutyou,bambam,The 1975 - About You (Official),The1975VEVO,2022-10-14 07:00:19+00:00,58283976,371458,https://www.youtube.com/watch?v=tGv7CUutzqU,The1975VEVO,the1975aboutyouofficial
aenergy,112795,aespa,spotify:track:1iNvVaWmlKJns2LNTXN39Q,SM Entertainment,129,129,-1,2,106.0,G,Major,74,62,90,10,0,15,9,aenergy,aespa,aenergy,aespa - Topic,2021-10-05 09:05:52+00:00,13387431,189906,https://www.youtube.com/watch?v=O89_etLjQxE,aespa - Topic,aenergy
all the good girls go to hell,30734,Billie Eilish,spotify:track:6IRdLKIyS4p7XNiP8r6rsx,Darkroom/Interscope Records,130,130,-1,1,185.0,G#,Minor,73,57,44,28,14,18,37,allthegoodgirlsgotohell,billieeilish,Billie Eilish - all the good girls go to hell (Official Music Video),BillieEilishVEVO,2019-09-04 18:00:10+00:00,241121049,6093003,https://www.youtube.com/watch?v=-PZsSWwc9xA,BillieEilishVEVO,billieeilishallthegoodgirlsgotohellofficialmusicvideo
"always, i'll care",331673,Jeremy Zucker,spotify:track:1LdS1ULS9e18oW3M2C1MUj,Universal Records,150,150,-1,7,105.0,F#,Major,73,68,22,90,0,11,6,alwaysillcare,jeremyzucker,"Jeremy Zucker - always, i'll care (Lyric Video)",JeremyZuckerVEVO,2020-02-07 05:00:04+00:00,19652885,371646,https://www.youtube.com/watch?v=N6SQ9QoSjCI,JeremyZuckerVEVO,jeremyzuckeralwaysillcarelyricvideo
annie.,196640,wave to earth,spotify:track:1vTPSt4DpDQuoxNTQDHEY3,WAVY,197,197,-1,1,74.0,G,Minor,60,30,43,34,1,13,3,annie,wavetoearth,wave to earth - annie. [Live clip],wave to earth,2024-09-11 17:00:09+00:00,2939618,52107,https://www.youtube.com/watch?v=6_AGRBNKPoc,wave to earth,wavetoearthannieliveclip
as long as you care,122504,Ruel,spotify:track:0GQqQ7dA7B4mcEktSZaOUp,RCA Records Label,136,136,-1,2,79.0,C#,Major,55,31,59,1,0,11,4,aslongasyoucare,ruel,Ruel - as long as you care (Official Video),RuelVEVO,2020-09-10 00:30:09+00:00,6689638,200963,https://www.youtube.com/watch?v=3ghhxb5txPg,RuelVEVO,ruelaslongasyoucareofficialvideo
at my low,356027,Mark Tuan,spotify:track:3mxpUW41lKJMkUUxR3bI54,DREAMERS N ACHIEVERS,47,47,-1,1,85.0,D,Major,75,52,45,48,0,13,10,atmylow,marktuan,Mark Tuan - at my low (Official Audio),Mark Tuan,2022-08-28 00:53:57+00:00,523620,8576,https://www.youtube.com/watch?v=GIMU75FjUbk,Mark Tuan,marktuanatmylowofficialaudio
august,141528,Taylor Swift,spotify:track:3hUxzQpSfdDqwM3ZTFQY0K,Taylor Swift,88,88,-1,2,90.0,F,Major,53,40,62,54,0,9,3,august,taylorswift,[Artist Of The Month] 'Cry for Me' covered by ITZY CHAERYEONG (채령) | August 2021 (4K),STUDIO CHOOM [스튜디오 춤],2021-08-14 14:00:16+00:00,26663958,1178533,https://www.youtube.com/watch?v=msSTlqos4fQ,STUDIO CHOOM [스튜디오 춤],artistofthemonthcryformecoveredbyitzychaeryeongaugust20214k
bad guy,4383825,Billie Eilish,spotify:track:2Fxmhks0bxGSBdJ92vM42m,Darkroom/Interscope Records,17,17,-1,61,135.0,G,Major,70,56,42,33,13,10,38,badguy,billieeilish,Billie Eilish - bad guy,BillieEilishVEVO,2019-03-29 16:00:04+00:00,1302091736,18506971,https://www.youtube.com/watch?v=DyDfgMOUjCI,BillieEilishVEVO,billieeilishbadguy
bad guy (with Justin Bieber),689347,"Billie Eilish, Justin Bieber",spotify:track:3yNZ5r3LKfdmjoS3gkhUCT,Darkroom/Interscope Records,16,16,-1,6,135.0,C,Major,67,68,45,25,33,12,30,badguywithjustinbieber,billieeilishjustinbieber,Billie Eilish - bad guy (with Justin Bieber) [Audio],Billie Eilish,2019-07-11 19:10:16+00:00,47622122,2033590,https://www.youtube.com/watch?v=2pnXjQCegVc,Billie Eilish,billieeilishbadguywithjustinbieberaudio
bad idea,101793,Ariana Grande,spotify:track:7EQpvVujgytLVY8vKiDHAg,Republic Records,70,70,-1,3,138.0,C#,Major,85,57,58,3,5,10,7,badidea,arianagrande,Ariana Grande - bad idea (Official Audio),ArianaGrandeVevo,2019-02-15 05:00:02+00:00,56461885,461642,https://www.youtube.com/watch?v=m7XHduHsBvk,ArianaGrandeVevo,arianagrandebadideaofficialaudio
beside you,4769400,keshi,spotify:track:1Fhb9iJPufNMZSwupsXiRe,Island Records,18,18,-1,56,136.0,C,Major,71,85,75,46,0,10,5,besideyou,keshi,keshi - beside you (Lyric Video),KeshiVEVO,2021-05-05 16:00:00+00:00,45017121,437341,https://www.youtube.com/watch?v=aMyO6GNkfpo,KeshiVEVO,keshibesideyoulyricvideo
betty,62546,Taylor Swift,spotify:track:5kI4eCXXzyuIUXjQra0Cxi,Taylor Swift,158,158,-1,1,96.0,C,Major,59,50,38,60,0,10,3,betty,taylorswift,Taylor Swift – betty (Official Lyric Video),TaylorSwiftVEVO,2020-07-24 04:00:03+00:00,30403731,421448,https://www.youtube.com/watch?v=6TAPqXkZW_I,TaylorSwiftVEVO,taylorswiftbettyofficiallyricvideo
